gbifID,institutionCode,catalogNumber,kingdom,phylum,class,order,family,genus,species,lon,lat,year,country,region
3698073102,iNaturalist,107251792,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.10921,20.526404,2022,Mexico,Yucatán
3773123530,iNaturalist,112093767,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-87.908713,21.524329,2022,Mexico,Yucatán
3705525089,iNaturalist,107805749,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.542031,17.775993,2022,Belize,Belize
3743251049,iNaturalist,108633914,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.496688,17.77468,2022,Belize,Belize
3747184125,iNaturalist,109291919,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.574891,20.680785,2022,Mexico,Yucatán
3759693930,iNaturalist,110452091,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-87.160697,20.930712,2022,Mexico,Quintana Roo
3760372666,iNaturalist,110204005,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.581817,20.450867,2022,Mexico,Yucatán
3760098376,iNaturalist,111981713,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-86.837285,21.142801,2022,Mexico,Quintana Roo
3772672218,iNaturalist,114415729,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-86.656813,21.028405,2022,Mexico,Quintana Roo
3773427414,iNaturalist,115375408,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.517512,18.596165,2022,Mexico,Campeche
3784936040,iNaturalist,117407161,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.485933,18.562797,2022,Mexico,Campeche
3785062527,iNaturalist,116899295,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-87.441842,20.271156,2022,Mexico,Quintana Roo
3031717861,iNaturalist,68672267,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.808528,18.091723,2021,Mexico,Campeche
3031938915,iNaturalist,68672270,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.997469,18.522098,2021,Mexico,Campeche
3031992893,iNaturalist,68672272,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.977153,18.502982,2021,Mexico,Campeche
3039197126,iNaturalist,68863499,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.297986,18.458351,2021,Mexico,Campeche
3504730811,CLO,OBS1042384298,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3504746234,CLO,OBS1048378274,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53716,17.779678,2021,Belize,Belize
3504751276,CLO,OBS1050164386,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3504886401,CLO,OBS1051345799,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3505026229,CLO,OBS1051347214,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3506532254,CLO,OBS1078575381,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3506726877,CLO,OBS1056938446,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3507515178,CLO,OBS1058511476,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3509268020,CLO,OBS1078378095,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3509302059,CLO,OBS1042788638,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.51494,18.32269,2021,Belize,Corozal
3509716182,CLO,OBS1046089397,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.147514,18.34803,2021,Belize,Corozal
3509721498,CLO,OBS1086324165,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3510575908,CLO,OBS1104814385,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.56805,17.777693,2021,Belize,Orange Walk
3511920070,CLO,OBS1050160443,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3513051938,CLO,OBS1057046322,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3516934910,CLO,OBS1104813930,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3518774079,CLO,OBS1056725460,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.67507,17.722105,2021,Belize,Orange Walk
3522094161,CLO,OBS1050164329,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3530927971,CLO,OBS1058511635,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3542911211,CLO,OBS1049066627,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.492935,18.23548,2021,Belize,Corozal
3557781284,CLO,OBS1050165809,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3566150492,CLO,OBS1262894764,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.444786,17.491213,2021,Belize,Belize
3587595663,CLO,OBS1056729204,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.67507,17.722105,2021,Belize,Orange Walk
3587841056,CLO,OBS1050202255,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3588303419,CLO,OBS1051223469,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.34853,17.582855,2021,Belize,Belize
3589933587,CLO,OBS1051341610,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3592690696,CLO,OBS1051212824,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.419815,17.67353,2021,Belize,Belize
3595137151,CLO,OBS1058511353,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3595852022,CLO,OBS1055140895,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-90.19207,17.536673,2021,Guatemala,Petén
3600522155,CLO,OBS1054980796,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17319,18.32679,2021,Belize,Corozal
3602543606,CLO,OBS1054326608,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17319,18.32679,2021,Belize,Corozal
3605487460,CLO,OBS1051345745,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3606289550,CLO,OBS1054586994,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3608177876,CLO,OBS1051223588,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.34853,17.582855,2021,Belize,Belize
3610105045,CLO,OBS1057596346,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17319,18.32679,2021,Belize,Corozal
3610248876,CLO,OBS1051212808,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.419815,17.67353,2021,Belize,Belize
3611012315,CLO,OBS1056931616,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3612718737,CLO,OBS1057036685,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3613777798,CLO,OBS1056729182,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.67507,17.722105,2021,Belize,Orange Walk
3616484326,CLO,OBS1104814594,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.203255,18.34,2021,Belize,Corozal
3617910778,CLO,OBS1055839650,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.567894,17.77772,2021,Belize,Orange Walk
3619393414,CLO,OBS1056771312,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.407295,18.209188,2021,Belize,Corozal
3622162228,CLO,OBS1083357955,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54072,17.824198,2021,Belize,Belize
3622979505,CLO,OBS1056762308,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.67507,17.722105,2021,Belize,Orange Walk
3628090675,CLO,OBS1051390323,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3628841902,CLO,OBS1055960449,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.567894,17.77772,2021,Belize,Orange Walk
3636554680,CLO,OBS1042187812,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.51269,18.322496,2021,Belize,Corozal
3640534903,CLO,OBS1083358260,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.567894,17.77772,2021,Belize,Orange Walk
3641974235,CLO,OBS1041795929,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.52847,17.775415,2021,Belize,Belize
3652681330,CLO,OBS1055839669,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.567894,17.77772,2021,Belize,Orange Walk
3662155693,CLO,OBS1054326188,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.17319,18.32679,2021,Belize,Corozal
3663488105,CLO,OBS1051910653,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.65326,17.206696,2021,Belize,Cayo
3669183201,CLO,OBS1053135876,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53785,17.786161,2021,Belize,Belize
3672432594,CLO,OBS1055009142,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18945,18.306322,2021,Belize,Corozal
3679038750,CLO,OBS1058510623,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3690589975,CLO,OBS1059981879,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.674,17.29661,2021,Belize,Cayo
3507532589,CLO,OBS1081014569,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3507630955,CLO,OBS1069344181,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.756836,17.418835,2021,Belize,Orange Walk
3508369642,CLO,OBS1076672275,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.6779,18.130623,2021,Belize,Orange Walk
3508379159,CLO,OBS1082316759,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.30702,17.53523,2021,Belize,Belize
3510410996,CLO,OBS1067088231,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.6779,18.130623,2021,Belize,Orange Walk
3511459007,CLO,OBS1064844552,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.653915,17.751793,2021,Belize,Orange Walk
3513396180,CLO,OBS1064847807,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.653915,17.751793,2021,Belize,Orange Walk
3516399283,CLO,OBS1074906613,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12674,18.338768,2021,Belize,Corozal
3527269694,CLO,OBS1076848089,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12674,18.338768,2021,Belize,Corozal
3533972646,CLO,OBS1074910085,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2021,Belize,Corozal
3536532626,CLO,OBS1074906587,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12674,18.338768,2021,Belize,Corozal
3545153807,CLO,OBS1074916280,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2021,Belize,Corozal
3548186928,CLO,OBS1082097914,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.30702,17.53523,2021,Belize,Belize
3555910467,CLO,OBS1082039182,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.30702,17.53523,2021,Belize,Belize
3590203022,CLO,OBS1071058781,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.4017,18.394835,2021,Belize,Corozal
3590471233,CLO,OBS1074905404,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2021,Belize,Corozal
3591957220,CLO,OBS1077981831,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3597572621,CLO,OBS1077343679,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3597792004,CLO,OBS1076842066,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13618,18.343977,2021,Belize,Corozal
3600280058,CLO,OBS1065065343,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.653915,17.751793,2021,Belize,Orange Walk
3610961335,CLO,OBS1064160070,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.6779,18.130623,2021,Belize,Orange Walk
3618902233,CLO,OBS1073661629,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.66759,17.2723,2021,Belize,Cayo
3671270831,CLO,OBS1081992541,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.55487,17.363016,2021,Belize,Belize
3672246231,CLO,OBS1074916303,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12674,18.338768,2021,Belize,Corozal
3067703146,iNaturalist,71958357,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.110805,20.420505,2021,Mexico,Yucatán
3067814376,iNaturalist,71806382,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-89.357661,18.487947,2021,Mexico,Campeche
3510361499,CLO,OBS1091168468,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.57855,17.338037,2021,Belize,Cayo
3510462713,CLO,OBS1090424915,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3510872994,CLO,OBS1097166320,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.1832,18.317692,2021,Belize,Corozal
3511660241,CLO,OBS1092543698,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.6779,18.130623,2021,Belize,Orange Walk
3511776357,CLO,OBS1101504575,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.20425,18.304499,2021,Belize,Corozal
3514456513,CLO,OBS1090424931,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3518071291,CLO,OBS1120013077,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54653,17.779745,2021,Belize,Belize
3518231691,CLO,OBS1095408876,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18316,18.318054,2021,Belize,Corozal
3519817129,CLO,OBS1090363914,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3520109865,CLO,OBS1102959936,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3520750895,CLO,OBS1106789641,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.19463,17.998222,2021,Belize,Corozal
3526821972,CLO,OBS1085220645,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3529039400,CLO,OBS1085224838,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3529309688,CLO,OBS1090400077,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3531248687,CLO,OBS1107951375,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32647,18.332344,2021,Belize,Corozal
3535628611,CLO,OBS1090116860,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.549675,17.78254,2021,Belize,Belize
3538664165,CLO,OBS1103821889,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.359116,18.006159,2021,Belize,Orange Walk
3549795668,CLO,OBS1101077106,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13365,18.341572,2021,Belize,Corozal
3558671434,CLO,OBS1101189906,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12319,18.34475,2021,Belize,Corozal
3559285802,CLO,OBS1106015935,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.53427,17.771248,2021,Belize,Belize
3559757582,CLO,OBS1103284645,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.19463,17.998222,2021,Belize,Corozal
3589567925,CLO,OBS1087844079,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3590378730,CLO,OBS1096167733,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18297,18.317814,2021,Belize,Corozal
3590568847,CLO,OBS1095335924,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.18301,18.317972,2021,Belize,Corozal
3599901231,CLO,OBS1090791771,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.57855,17.338037,2021,Belize,Cayo
3605521723,CLO,OBS1101367264,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.20425,18.304499,2021,Belize,Corozal
3613289318,CLO,OBS1096720677,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.40746,17.545591,2021,Belize,Belize
3616227259,CLO,OBS1095506634,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.54753,18.081905,2021,Belize,Orange Walk
3616945646,CLO,OBS1235753472,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.534706,17.777632,2021,Belize,Belize
3619455698,CLO,OBS1103259326,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.19463,17.998222,2021,Belize,Corozal
3648468984,CLO,OBS1107201713,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3655343827,CLO,OBS1090638023,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.57855,17.338037,2021,Belize,Cayo
3655441381,CLO,OBS1101177604,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.12319,18.34475,2021,Belize,Corozal
3668079454,CLO,OBS1090404106,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3670071312,CLO,OBS1101115995,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.13365,18.341572,2021,Belize,Corozal
3671963569,CLO,OBS1097393570,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.183266,18.318169,2021,Belize,Corozal
3679903695,CLO,OBS1090406289,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3690293797,CLO,OBS1090400061,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.63518,17.764206,2021,Belize,Orange Walk
3510879555,CLO,OBS1112637697,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3512052521,CLO,OBS1117959351,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.284195,17.547682,2021,Belize,Belize
3512761083,CLO,OBS1117959374,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.284195,17.547682,2021,Belize,Belize
3512804492,CLO,OBS1128667040,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.73312,17.463757,2021,Belize,Orange Walk
3514223491,CLO,OBS1131199273,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.68086,17.541574,2021,Belize,Orange Walk
3520758978,CLO,OBS1112814560,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.29708,17.534288,2021,Belize,Belize
3522350186,CLO,OBS1112585585,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.29708,17.534288,2021,Belize,Belize
3524477806,CLO,OBS1145092803,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.681114,17.541605,2021,Belize,Orange Walk
3525003362,CLO,OBS1145101453,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.68086,17.541574,2021,Belize,Orange Walk
3525274228,CLO,OBS1120037722,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3526301887,CLO,OBS1115512125,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.39747,18.474619,2021,Belize,Corozal
3527222528,CLO,OBS1128662085,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.7079,17.527184,2021,Belize,Orange Walk
3540242467,CLO,OBS1254858445,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.27304,18.259277,2021,Belize,Corozal
3543360141,CLO,OBS1123450368,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.534706,17.777632,2021,Belize,Belize
3543410047,CLO,OBS1254858452,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.27746,18.262974,2021,Belize,Corozal
3546244346,CLO,OBS1254858533,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.290665,18.28416,2021,Belize,Corozal
3548057064,CLO,OBS1128667864,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.73312,17.463757,2021,Belize,Orange Walk
3550298061,CLO,OBS1128659933,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.73312,17.463757,2021,Belize,Orange Walk
3551009821,CLO,OBS1118259818,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.284195,17.547682,2021,Belize,Belize
3552666210,CLO,OBS1118784557,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.290665,18.28416,2021,Belize,Corozal
3554630669,CLO,OBS1118784586,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.27746,18.262974,2021,Belize,Corozal
3558628745,CLO,OBS1114643967,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.32695,18.32924,2021,Belize,Corozal
3563066661,CLO,OBS1128676931,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.72356,17.48301,2021,Belize,Orange Walk
3568537922,CLO,OBS1128676901,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.72356,17.48301,2021,Belize,Orange Walk
3590351333,CLO,OBS1118788291,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.27304,18.259277,2021,Belize,Corozal
3591924707,CLO,OBS1118805575,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.27746,18.262974,2021,Belize,Corozal
3592123382,CLO,OBS1145102030,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.68086,17.541574,2021,Belize,Orange Walk
3594654139,CLO,OBS1119238594,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.653915,17.751793,2021,Belize,Orange Walk
3595413813,CLO,OBS1145107422,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.68086,17.541574,2021,Belize,Orange Walk
3596364783,CLO,OBS1145109095,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona xantholora,-88.68086,17.541574,2021,Belize,Orange Walk
